"","50.0.05","200.0.05","350.0.05","500.0.05","650.0.05","800.0.05","950.0.05","1100.0.05","50.0.1","200.0.1","350.0.1","500.0.1","650.0.1","800.0.1","950.0.1","1100.0.1","50.0.2","200.0.2","350.0.2","500.0.2","650.0.2","800.0.2","950.0.2","1100.0.2","group","platform"
"4121",0.616182572614108,0.850094876660342,0.878914405010438,0.900763358778626,0.916334661354582,0.929637526652452,0.939879759519038,0.932,0.716867469879518,0.890219560878243,0.91170431211499,0.93186372745491,0.941767068273092,0.947154471544715,0.97119341563786,0.952965235173824,0.822709163346614,0.918489065606362,0.952380952380952,0.988142292490119,0.976833976833977,0.977911646586345,0.979757085020243,0.986220472440945,"cord_blood","combined"
"5121",0.604790419161677,0.801980198019802,0.86626746506986,0.870775347912525,0.930232558139535,0.911538461538462,0.934108527131783,0.940298507462687,0.733727810650888,0.887966804979253,0.927536231884058,0.956087824351297,0.947791164658635,0.950819672131147,0.971311475409836,0.97286012526096,0.817647058823529,0.943248532289628,0.95397489539749,0.974757281553398,0.978131212723658,0.962226640159046,0.978473581213307,0.982107355864811,"cord_blood","combined"
"6121",0.616698292220114,0.840551181102362,0.866935483870968,0.93503937007874,0.915831663326653,0.928433268858801,0.94413407821229,0.953934740882918,0.754455445544554,0.874239350912779,0.934362934362934,0.949416342412451,0.942196531791908,0.953216374269006,0.965235173824131,0.968944099378882,0.832684824902724,0.940573770491803,0.948,0.966990291262136,0.968932038834951,0.972111553784861,0.976833976833977,0.973084886128364,"cord_blood","combined"
"7121",0.631372549019608,0.834343434343434,0.904,0.894632206759443,0.889546351084813,0.910386965376782,0.919678714859438,0.943907156673114,0.709349593495935,0.883435582822086,0.931313131313131,0.927855711422846,0.952848722986248,0.953722334004024,0.964356435643564,0.958498023715415,0.806949806949807,0.9375,0.94578313253012,0.959919839679359,0.967676767676768,0.992248062015504,0.983903420523139,0.986301369863014,"cord_blood","combined"
"8121",0.613034623217923,0.83399209486166,0.861867704280156,0.905325443786982,0.919385796545106,0.931451612903226,0.952286282306163,0.950298210735587,0.711198428290766,0.896341463414634,0.931102362204724,0.957692307692308,0.957661290322581,0.95625,0.96504854368932,0.958677685950413,0.853862212943633,0.936293436293436,0.96039603960396,0.964356435643564,0.980952380952381,0.978131212723658,0.975409836065574,0.98238747553816,"cord_blood","combined"
"9121",0.61849710982659,0.848049281314168,0.866,0.894523326572008,0.925143953934741,0.917159763313609,0.929006085192698,0.952772073921971,0.715139442231076,0.883910386965377,0.922465208747515,0.936475409836066,0.954990215264188,0.954990215264188,0.973790322580645,0.963265306122449,0.83629191321499,0.949290060851927,0.94578313253012,0.967871485943775,0.975903614457831,0.980119284294235,0.971774193548387,0.981781376518219,"cord_blood","combined"
"1021",0.636,0.84421052631579,0.892045454545455,0.914634146341463,0.925996204933586,0.943289224952741,0.940573770491803,0.954724409448819,0.711656441717791,0.897916666666667,0.933734939759036,0.94020618556701,0.95427435387674,0.949895615866388,0.975308641975309,0.956701030927835,0.806262230919765,0.936863543788187,0.960552268244576,0.955512572533849,0.973469387755102,0.978174603174603,0.970355731225296,0.970930232558139,"cord_blood","combined"
"1131",0.639763779527559,0.825301204819277,0.871227364185111,0.884691848906561,0.935483870967742,0.926587301587302,0.931958762886598,0.937377690802348,0.733333333333333,0.860279441117764,0.937751004016064,0.952577319587629,0.961538461538462,0.944672131147541,0.969939879759519,0.961847389558233,0.808467741935484,0.936758893280632,0.959692898272553,0.954,0.972222222222222,0.98207171314741,0.986328125,0.975659229208925,"cord_blood","combined"
"1221",0.659919028340081,0.851190476190476,0.915520628683694,0.88622754491018,0.923076923076923,0.934262948207171,0.932481751824818,0.958333333333333,0.701010101010101,0.874739039665971,0.930830039525692,0.939688715953307,0.954545454545455,0.94672131147541,0.953389830508475,0.970059880239521,0.83596837944664,0.937625754527163,0.943983402489627,0.962301587301587,0.972549019607843,0.972602739726027,0.974051896207585,0.974103585657371,"cord_blood","combined"
"1321",0.615230460921844,0.826693227091634,0.850860420650096,0.91015625,0.918367346938776,0.930830039525692,0.934782608695652,0.953125,0.719367588932806,0.887378640776699,0.903162055335968,0.938247011952191,0.957403651115619,0.957575757575758,0.953346855983773,0.97979797979798,0.852156057494867,0.945736434108527,0.955010224948875,0.971098265895954,0.962962962962963,0.976143141153082,0.967806841046278,0.979959919839679,"cord_blood","combined"
"1421",0.62671905697446,0.83531746031746,0.854581673306773,0.888438133874239,0.9021113243762,0.929752066115702,0.94234592445328,0.939571150097466,0.699801192842942,0.910020449897751,0.920668058455115,0.938900203665988,0.953441295546559,0.94949494949495,0.975659229208925,0.973630831643002,0.799204771371769,0.923371647509579,0.947572815533981,0.964214711729622,0.961303462321792,0.966601178781925,0.974257425742574,0.978043912175649,"cord_blood","combined"
"1521",0.671077504725898,0.833333333333333,0.90448343079922,0.887755102040816,0.932515337423313,0.916496945010183,0.943469785575049,0.935205183585313,0.725714285714286,0.874493927125506,0.877755511022044,0.935871743486974,0.942857142857143,0.949596774193548,0.943434343434343,0.971428571428571,0.7890625,0.911591355599214,0.937625754527163,0.974,0.967145790554415,0.975659229208925,0.973630831643002,0.967935871743487,"cord_blood","combined"
"1621",0.603960396039604,0.855445544554455,0.860940695296524,0.884836852207294,0.907630522088353,0.934560327198364,0.932098765432099,0.936708860759494,0.738,0.876016260162602,0.918533604887984,0.928721174004193,0.947674418604651,0.95748987854251,0.977596741344195,0.958250497017893,0.80990099009901,0.929292929292929,0.943089430894309,0.962671905697446,0.966601178781925,0.964566929133858,0.983193277310924,0.981854838709677,"cord_blood","combined"
"1721",0.653256704980843,0.818897637795276,0.848368522072937,0.892249527410208,0.924024640657084,0.925847457627119,0.961945031712474,0.942460317460317,0.709486166007905,0.890909090909091,0.928571428571429,0.952848722986248,0.93909626719057,0.953441295546559,0.958333333333333,0.963282937365011,0.821218074656189,0.919921875,0.956521739130435,0.971717171717172,0.975560081466395,0.964071856287425,0.979716024340771,0.980806142034549,"cord_blood","combined"
"1821",0.601818181818182,0.808219178082192,0.889748549323017,0.899606299212598,0.904191616766467,0.943579766536965,0.919587628865979,0.951271186440678,0.69758064516129,0.875251509054326,0.913480885311871,0.941666666666667,0.949044585987261,0.944223107569721,0.956862745098039,0.969450101832994,0.829411764705882,0.916839916839917,0.943359375,0.958167330677291,0.961460446247465,0.975757575757576,0.98,0.983903420523139,"cord_blood","combined"
"1921",0.61875,0.819706498951782,0.871541501976285,0.895131086142322,0.906930693069307,0.9296875,0.936507936507937,0.946395563770795,0.711422845691383,0.895372233400402,0.923679060665362,0.944329896907216,0.952475247524752,0.96,0.967479674796748,0.959432048681542,0.804347826086957,0.928294573643411,0.952569169960474,0.954813359528487,0.973843058350101,0.97808764940239,0.958250497017893,0.988326848249027,"cord_blood","combined"
"2021",0.607003891050584,0.813229571984436,0.878727634194831,0.908745247148289,0.935969868173258,0.92741935483871,0.924489795918367,0.942148760330578,0.723711340206186,0.890688259109312,0.907922912205567,0.958333333333333,0.956967213114754,0.949698189134809,0.957446808510638,0.971428571428571,0.826429980276134,0.911949685534591,0.962962962962963,0.97029702970297,0.977319587628866,0.975460122699387,0.972972972972973,0.975855130784708,"cord_blood","combined"
"2131",0.671370967741935,0.864271457085828,0.857731958762887,0.904135338345865,0.902857142857143,0.929133858267717,0.933980582524272,0.9317738791423,0.728395061728395,0.892,0.925925925925926,0.924453280318091,0.928716904276986,0.943204868154158,0.96,0.965587044534413,0.779960707269155,0.942418426103647,0.953757225433526,0.958742632612967,0.97265625,0.970414201183432,0.971943887775551,0.982107355864811,"cord_blood","combined"
"2221",0.65774378585086,0.822485207100592,0.868471953578337,0.905349794238683,0.931906614785992,0.919075144508671,0.94,0.928286852589641,0.703187250996016,0.88622754491018,0.929637526652452,0.95959595959596,0.935550935550936,0.962962962962963,0.975855130784708,0.970414201183432,0.815789473684211,0.932926829268293,0.949899799599198,0.967676767676768,0.978346456692913,0.978768577494692,0.96969696969697,0.976237623762376,"cord_blood","combined"
"2321",0.57429718875502,0.830612244897959,0.9021113243762,0.895348837209302,0.920948616600791,0.944444444444444,0.933333333333333,0.940695296523517,0.731462925851703,0.89738430583501,0.932515337423313,0.934156378600823,0.943137254901961,0.945674044265594,0.965587044534413,0.960552268244576,0.847953216374269,0.953125,0.935613682092555,0.98019801980198,0.965725806451613,0.967676767676768,0.980430528375734,0.98,"cord_blood","combined"
"2421",0.636734693877551,0.840077071290944,0.85077519379845,0.904471544715447,0.918326693227092,0.943434343434343,0.931726907630522,0.957831325301205,0.721212121212121,0.899193548387097,0.926229508196721,0.92914979757085,0.955645161290323,0.952191235059761,0.962890625,0.967611336032389,0.839679358717435,0.915151515151515,0.956862745098039,0.962151394422311,0.979757085020243,0.974708171206226,0.978043912175649,0.975806451612903,"cord_blood","combined"
"2521",0.620423892100193,0.831721470019342,0.878612716763006,0.888429752066116,0.905405405405405,0.928429423459245,0.921153846153846,0.935420743639922,0.725738396624473,0.894324853228963,0.888888888888889,0.945891783567134,0.938697318007663,0.947916666666667,0.95010395010395,0.975460122699387,0.823647294589178,0.921104536489152,0.959677419354839,0.960905349794239,0.978174603174603,0.982035928143713,0.964285714285714,0.98406374501992,"cord_blood","combined"
"2621",0.581439393939394,0.835564053537285,0.88517745302714,0.903614457831325,0.930278884462151,0.944773175542406,0.934990439770555,0.936127744510978,0.728778467908903,0.901803607214429,0.888671875,0.952868852459016,0.952755905511811,0.965863453815261,0.966535433070866,0.967479674796748,0.803245436105477,0.912621359223301,0.95069033530572,0.974609375,0.979591836734694,0.971209213051823,0.976377952755906,0.989858012170385,"cord_blood","combined"
"2721",0.65424430641822,0.838582677165354,0.872586872586873,0.889583333333333,0.901639344262295,0.918580375782881,0.943887775551102,0.955789473684211,0.743243243243243,0.880324543610548,0.928131416837782,0.947686116700201,0.947470817120623,0.958174904942966,0.96734693877551,0.940269749518304,0.862139917695473,0.938735177865613,0.964356435643564,0.961538461538462,0.969262295081967,0.97119341563786,0.980353634577603,0.971370143149284,"cord_blood","combined"
"2821",0.631578947368421,0.827184466019418,0.864476386036961,0.907786885245902,0.915151515151515,0.945233265720081,0.929292929292929,0.955854126679463,0.708661417322835,0.869565217391304,0.924892703862661,0.951710261569417,0.960824742268041,0.962745098039216,0.958592132505176,0.962376237623762,0.801204819277108,0.945454545454545,0.9375,0.953629032258065,0.970930232558139,0.953290870488323,0.982107355864811,0.982625482625483,"cord_blood","combined"
"2921",0.612244897959184,0.831349206349206,0.857433808553971,0.90702479338843,0.928709055876686,0.928853754940711,0.940613026819923,0.928429423459245,0.738045738045738,0.895256916996047,0.941908713692946,0.959302325581395,0.946850393700787,0.965884861407249,0.954639175257732,0.9765625,0.803846153846154,0.940828402366864,0.954635108481262,0.966202783300199,0.96969696969697,0.981366459627329,0.983870967741935,0.973140495867769,"cord_blood","combined"
"3021",0.623721881390593,0.848906560636183,0.889748549323017,0.911522633744856,0.924151696606786,0.959770114942529,0.926530612244898,0.924603174603175,0.722222222222222,0.861224489795918,0.928716904276986,0.913725490196078,0.964656964656965,0.949698189134809,0.966535433070866,0.960238568588469,0.827184466019418,0.929859719438878,0.955734406438632,0.966403162055336,0.983772819472617,0.964876033057851,0.979959919839679,0.984313725490196,"cord_blood","combined"
"3131",0.640973630831643,0.842504743833017,0.895277207392197,0.900793650793651,0.910852713178295,0.917505030181087,0.938398357289528,0.944444444444444,0.742331288343558,0.87890625,0.90495867768595,0.943025540275049,0.953815261044177,0.961460446247465,0.972386587771203,0.960159362549801,0.817097415506958,0.919607843137255,0.933463796477495,0.973360655737705,0.972277227722772,0.974559686888454,0.972,0.979959919839679,"cord_blood","combined"
"3221",0.637426900584795,0.832323232323232,0.905587668593449,0.923518164435946,0.931034482758621,0.939334637964775,0.930097087378641,0.939805825242718,0.700193423597679,0.892929292929293,0.925851703406814,0.944111776447106,0.96,0.955252918287938,0.970414201183432,0.965863453815261,0.838645418326693,0.942,0.937373737373737,0.96259842519685,0.961923847695391,0.975659229208925,0.978473581213307,0.978388998035363,"cord_blood","combined"
"3321",0.624750499001996,0.836653386454183,0.873767258382643,0.885542168674699,0.924453280318091,0.94831013916501,0.955056179775281,0.952479338842975,0.698,0.896694214876033,0.923076923076923,0.938775510204082,0.952965235173824,0.928166351606805,0.953815261044177,0.967545638945233,0.827935222672065,0.91683569979716,0.956349206349206,0.964356435643564,0.962376237623762,0.98207171314741,0.982591876208897,0.971602434077079,"cord_blood","combined"
"3421",0.588007736943907,0.82341650671785,0.880239520958084,0.906066536203523,0.933460076045627,0.922310756972112,0.93429158110883,0.94234592445328,0.727835051546392,0.876712328767123,0.942,0.947775628626692,0.949473684210526,0.964705882352941,0.970986460348162,0.966,0.83399209486166,0.938,0.964071856287425,0.975460122699387,0.965376782077393,0.984251968503937,0.96875,0.984158415841584,"cord_blood","combined"
"3521",0.626746506986028,0.844054580896686,0.885658914728682,0.885311871227364,0.927308447937132,0.924752475247525,0.930278884462151,0.941414141414141,0.717573221757322,0.900406504065041,0.926732673267327,0.939655172413793,0.955645161290323,0.960474308300395,0.976047904191617,0.960743801652893,0.81496062992126,0.934108527131783,0.939958592132505,0.968127490039841,0.96579476861167,0.966336633663366,0.981818181818182,0.986486486486487,"cord_blood","combined"
"3621",0.643724696356275,0.848425196850394,0.895372233400402,0.903732809430255,0.902390438247012,0.940119760479042,0.94478527607362,0.928,0.74468085106383,0.882352941176471,0.922920892494929,0.929752066115702,0.95357833655706,0.95959595959596,0.957575757575758,0.96218487394958,0.832347140039448,0.934426229508197,0.945121951219512,0.956087824351297,0.976237623762376,0.985074626865672,0.979959919839679,0.971774193548387,"cord_blood","combined"
"3721",0.628571428571429,0.838297872340426,0.892494929006085,0.908730158730159,0.933471933471933,0.918326693227092,0.945945945945946,0.947478991596639,0.737574552683897,0.887323943661972,0.929961089494163,0.930379746835443,0.94327731092437,0.961693548387097,0.94831013916501,0.962226640159046,0.818359375,0.915831663326653,0.946107784431138,0.966861598440546,0.973895582329317,0.979674796747967,0.988188976377953,0.990215264187867,"cord_blood","combined"
"3821",0.622983870967742,0.854651162790698,0.906746031746032,0.907297830374753,0.943983402489627,0.891682785299807,0.942857142857143,0.942857142857143,0.715725806451613,0.894949494949495,0.91395793499044,0.93921568627451,0.952848722986248,0.94831013916501,0.948412698412698,0.952282157676348,0.783783783783784,0.942857142857143,0.964497041420118,0.976890756302521,0.981927710843373,0.974051896207585,0.9723991507431,0.973790322580645,"cord_blood","combined"
"3921",0.606694560669456,0.838264299802761,0.898635477582846,0.912681912681913,0.908183632734531,0.924302788844621,0.940357852882704,0.942196531791908,0.740890688259109,0.905241935483871,0.898203592814371,0.934262948207171,0.922480620155039,0.942268041237113,0.978632478632479,0.959514170040486,0.79324055666004,0.943396226415094,0.953684210526316,0.962745098039216,0.973029045643154,0.968503937007874,0.974358974358974,0.98559670781893,"cord_blood","combined"
"4021",0.654690618762475,0.829745596868884,0.88135593220339,0.865125240847784,0.914563106796117,0.941767068273092,0.927536231884058,0.947368421052632,0.761523046092184,0.867924528301887,0.898238747553816,0.957831325301205,0.943434343434343,0.947145877378435,0.971074380165289,0.968627450980392,0.79476861167002,0.932790224032587,0.94672131147541,0.95427435387674,0.977596741344195,0.981818181818182,0.971830985915493,0.977822580645161,"cord_blood","combined"
"4131",0.607495069033531,0.8,0.86372745490982,0.891891891891892,0.930041152263374,0.933884297520661,0.928716904276986,0.954813359528487,0.747967479674797,0.88936170212766,0.920454545454545,0.94949494949495,0.952577319587629,0.962450592885375,0.970526315789474,0.957055214723926,0.824902723735409,0.960985626283368,0.958083832335329,0.964,0.970119521912351,0.981781376518219,0.971428571428571,0.978174603174603,"cord_blood","combined"
"4221",0.620952380952381,0.857965451055662,0.867203219315895,0.9002079002079,0.931958762886598,0.941295546558704,0.923228346456693,0.942307692307692,0.692631578947368,0.89662027833002,0.933601609657948,0.935416666666667,0.94949494949495,0.958415841584158,0.958333333333333,0.976744186046512,0.821285140562249,0.936734693877551,0.942084942084942,0.95069033530572,0.964497041420118,0.967479674796748,0.972762645914397,0.979716024340771,"cord_blood","combined"
"4321",0.626016260162602,0.853413654618474,0.9021113243762,0.919491525423729,0.933837429111531,0.921606118546845,0.93796992481203,0.943775100401606,0.73767258382643,0.883858267716535,0.953629032258065,0.943248532289628,0.946534653465346,0.955078125,0.961759082217973,0.963782696177062,0.83367139959432,0.934740882917466,0.963927855711423,0.972332015810277,0.972,0.975757575757576,0.974155069582505,0.983838383838384,"cord_blood","combined"
"4421",0.660194174757282,0.80082135523614,0.883399209486166,0.891944990176817,0.926470588235294,0.925847457627119,0.938931297709924,0.945736434108527,0.733333333333333,0.875251509054326,0.939024390243902,0.917721518987342,0.952586206896552,0.940038684719536,0.947162426614481,0.959847036328872,0.813725490196078,0.943775100401606,0.958333333333333,0.961303462321792,0.966601178781925,0.964,0.973025048169557,0.980314960629921,"cord_blood","combined"
"4521",0.615853658536585,0.84990253411306,0.887351778656126,0.869731800766284,0.917485265225933,0.941787941787942,0.907258064516129,0.95427435387674,0.722326454033771,0.889583333333333,0.911885245901639,0.957692307692308,0.941838649155722,0.953346855983773,0.9625,0.974708171206226,0.801635991820041,0.938856015779093,0.928571428571429,0.968503937007874,0.970703125,0.975855130784708,0.98804780876494,0.987654320987654,"cord_blood","combined"
"4621",0.646034816247582,0.839357429718876,0.880952380952381,0.859073359073359,0.934489402697495,0.923694779116466,0.945736434108527,0.952586206896552,0.755952380952381,0.8984375,0.92814371257485,0.938814531548757,0.938976377952756,0.976377952755906,0.953398058252427,0.972,0.806451612903226,0.923379174852652,0.946640316205534,0.970414201183432,0.979466119096509,0.986407766990291,0.973469387755102,0.978174603174603,"cord_blood","combined"
"4721",0.61491935483871,0.809145129224652,0.874493927125506,0.89816700610998,0.904564315352697,0.941729323308271,0.939922480620155,0.925851703406814,0.725050916496945,0.889980353634578,0.905349794238683,0.937007874015748,0.954635108481262,0.946169772256729,0.965587044534413,0.970526315789474,0.828740157480315,0.929718875502008,0.953629032258065,0.972602739726027,0.966135458167331,0.98343685300207,0.981707317073171,0.992063492063492,"cord_blood","combined"
"4821",0.616302186878728,0.839679358717435,0.869318181818182,0.912621359223301,0.927063339731286,0.945525291828794,0.932203389830508,0.940082644628099,0.724271844660194,0.860995850622407,0.891566265060241,0.930841121495327,0.957317073170732,0.973947895791583,0.955602536997886,0.976699029126214,0.865461847389558,0.926732673267327,0.970893970893971,0.968992248062015,0.974658869395711,0.971486761710794,0.969635627530364,0.977459016393443,"cord_blood","combined"
"4921",0.62474645030426,0.828740157480315,0.936991869918699,0.913306451612903,0.90448343079922,0.94015444015444,0.931506849315068,0.945564516129032,0.758909853249476,0.87396694214876,0.92798353909465,0.941634241245136,0.97119341563786,0.957528957528958,0.964636542239686,0.973843058350101,0.826612903225806,0.929577464788732,0.93812375249501,0.95679012345679,0.984031936127745,0.967078189300412,0.979919678714859,0.976377952755906,"cord_blood","combined"
"5021",0.576171875,0.85625,0.904942965779468,0.89171974522293,0.931947069943289,0.94541910331384,0.952380952380952,0.94327731092437,0.776237623762376,0.894117647058824,0.903921568627451,0.922465208747515,0.956777996070727,0.945891783567134,0.956,0.979209979209979,0.834990059642147,0.917695473251029,0.957610789980732,0.966336633663366,0.977186311787072,0.969758064516129,0.968253968253968,0.986,"cord_blood","combined"
"5131",0.602794411177645,0.848101265822785,0.892644135188867,0.910133843212237,0.881422924901186,0.934156378600823,0.940936863543788,0.934782608695652,0.706237424547284,0.872549019607843,0.914512922465209,0.931451612903226,0.957610789980732,0.949290060851927,0.951020408163265,0.964912280701754,0.833659491193738,0.930830039525692,0.964356435643564,0.955165692007797,0.972222222222222,0.969758064516129,0.975409836065574,0.985626283367556,"cord_blood","combined"
"5221",0.625242718446602,0.829787234042553,0.888211382113821,0.908910891089109,0.915129151291513,0.910750507099391,0.934873949579832,0.949685534591195,0.694672131147541,0.888888888888889,0.893203883495146,0.95112016293279,0.945564516129032,0.965092402464066,0.9765625,0.968,0.818,0.944,0.954110898661568,0.960662525879917,0.981854838709677,0.993963782696177,0.981744421906694,0.978217821782178,"cord_blood","combined"
"5321",0.653191489361702,0.840725806451613,0.911290322580645,0.879345603271984,0.915094339622642,0.935064935064935,0.942857142857143,0.952191235059761,0.717434869739479,0.880165289256198,0.914512922465209,0.940119760479042,0.936034115138593,0.950095969289827,0.951983298538622,0.967010309278351,0.803088803088803,0.934262948207171,0.94921875,0.967935871743487,0.969512195121951,0.98019801980198,0.974155069582505,0.976608187134503,"cord_blood","combined"
"5421",0.61284046692607,0.822265625,0.872727272727273,0.897683397683398,0.909465020576132,0.91699604743083,0.948275862068966,0.946169772256729,0.730401529636711,0.909626719056974,0.95,0.91304347826087,0.967871485943775,0.978043912175649,0.953252032520325,0.967280163599182,0.780684104627767,0.951515151515152,0.961612284069098,0.945454545454545,0.974,0.983606557377049,0.975708502024291,0.982178217821782,"cord_blood","combined"
"5521",0.65,0.846464646464646,0.866666666666667,0.90224032586558,0.921971252566735,0.937106918238994,0.935550935550936,0.951807228915663,0.737394957983193,0.852156057494867,0.945454545454545,0.949799196787149,0.941422594142259,0.95131845841785,0.964656964656965,0.961240310077519,0.813121272365805,0.934393638170974,0.942687747035573,0.963249516441006,0.969450101832994,0.973790322580645,0.979959919839679,0.983903420523139,"cord_blood","combined"
"5621",0.666003976143141,0.807157057654076,0.906382978723404,0.921875,0.908906882591093,0.92156862745098,0.934959349593496,0.948571428571429,0.712244897959184,0.87396694214876,0.931818181818182,0.928429423459245,0.941291585127202,0.967078189300412,0.961538461538462,0.967611336032389,0.816326530612245,0.934131736526946,0.950787401574803,0.956262425447316,0.982035928143713,0.982035928143713,0.98207171314741,0.974459724950884,"cord_blood","combined"
"5721",0.598802395209581,0.812,0.87624750499002,0.89873417721519,0.923076923076923,0.942148760330578,0.949416342412451,0.950199203187251,0.723140495867769,0.874751491053678,0.936991869918699,0.940726577437858,0.955555555555556,0.957831325301205,0.948453608247423,0.959758551307847,0.838323353293413,0.944897959183673,0.968944099378882,0.96579476861167,0.972972972972973,0.975806451612903,0.978260869565217,0.994,"cord_blood","combined"
"5821",0.64,0.868686868686869,0.877682403433476,0.893457943925234,0.917695473251029,0.895953757225434,0.941972920696325,0.941176470588235,0.756809338521401,0.870182555780933,0.917525773195876,0.936883629191322,0.943514644351464,0.952755905511811,0.955010224948875,0.97609561752988,0.84156378600823,0.94234592445328,0.955284552845528,0.968063872255489,0.976143141153082,0.981963927855711,0.96504854368932,0.978303747534517,"cord_blood","combined"
"5921",0.614173228346457,0.807086614173228,0.882352941176471,0.908523908523909,0.919607843137255,0.916666666666667,0.948412698412698,0.956766917293233,0.725646123260437,0.880252100840336,0.895161290322581,0.925311203319502,0.952191235059761,0.95131845841785,0.965020576131687,0.961224489795918,0.796078431372549,0.928982725527831,0.970760233918129,0.94541910331384,0.967806841046278,0.97808764940239,0.985943775100402,0.985858585858586,"cord_blood","combined"
"6021",0.614800759013283,0.856589147286822,0.879759519038076,0.912801484230056,0.926587301587302,0.931818181818182,0.938342967244701,0.942857142857143,0.708939708939709,0.908141962421712,0.926147704590818,0.949416342412451,0.95748987854251,0.952198852772467,0.96,0.965725806451613,0.83367139959432,0.925925925925926,0.954918032786885,0.965863453815261,0.974155069582505,0.97119341563786,0.971830985915493,0.98046875,"cord_blood","combined"
"6131",0.605882352941176,0.832358674463938,0.858800773694391,0.911111111111111,0.921200750469043,0.949186991869919,0.94672131147541,0.947478991596639,0.745867768595041,0.886454183266932,0.937743190661479,0.93168880455408,0.943434343434343,0.969818913480885,0.959381044487427,0.968,0.807302231237322,0.936883629191322,0.955193482688391,0.959615384615385,0.977777777777778,0.98582995951417,0.974409448818898,0.971830985915493,"cord_blood","combined"
"6221",0.679841897233202,0.81957773512476,0.875,0.911591355599214,0.90234375,0.924710424710425,0.942418426103647,0.929166666666667,0.732394366197183,0.902040816326531,0.926380368098159,0.923711340206186,0.950920245398773,0.957831325301205,0.956175298804781,0.964356435643564,0.818913480885312,0.935222672064777,0.96551724137931,0.960474308300395,0.96259842519685,0.971887550200803,0.969512195121951,0.976237623762376,"cord_blood","combined"
"6321",0.633466135458167,0.845419847328244,0.87344398340249,0.904761904761905,0.920074349442379,0.923566878980892,0.932170542635659,0.938104448742747,0.733466933867735,0.888446215139442,0.910569105691057,0.937875751503006,0.934131736526946,0.961065573770492,0.972386587771203,0.962075848303393,0.82995951417004,0.935546875,0.947470817120623,0.969199178644764,0.978388998035363,0.974358974358974,0.981670061099796,0.981670061099796,"cord_blood","combined"
"6421",0.58,0.850715746421268,0.872458410351202,0.913207547169811,0.893660531697341,0.939879759519038,0.941947565543071,0.948818897637795,0.717693836978131,0.893528183716075,0.914563106796117,0.931392931392931,0.95397489539749,0.961693548387097,0.96,0.977596741344195,0.8125,0.931726907630522,0.966269841269841,0.978515625,0.973947895791583,0.974409448818898,0.968379446640316,0.984,"cord_blood","combined"
"6521",0.625719769673704,0.826693227091634,0.893360160965795,0.918762088974855,0.899408284023669,0.935483870967742,0.943887775551102,0.925490196078431,0.696537678207739,0.898406374501992,0.905544147843943,0.946280991735537,0.959183673469388,0.951219512195122,0.954732510288066,0.969635627530364,0.831325301204819,0.932135728542914,0.950191570881226,0.966,0.976190476190476,0.98019801980198,0.975806451612903,0.976470588235294,"cord_blood","combined"
"6621",0.63872255489022,0.834051724137931,0.883720930232558,0.91260162601626,0.929411764705882,0.946215139442231,0.934489402697495,0.968253968253968,0.704,0.858895705521472,0.93186372745491,0.948559670781893,0.948207171314741,0.969072164948454,0.963809523809524,0.971370143149284,0.800399201596806,0.932515337423313,0.948207171314741,0.967676767676768,0.976047904191617,0.972277227722772,0.966666666666667,0.972602739726027,"cord_blood","combined"
"6721",0.595330739299611,0.820773930753564,0.884146341463415,0.907297830374753,0.909615384615385,0.936381709741551,0.952286282306163,0.931958762886598,0.731313131313131,0.880239520958084,0.928716904276986,0.941532258064516,0.952286282306163,0.955193482688391,0.969635627530364,0.969635627530364,0.808764940239044,0.929292929292929,0.952868852459016,0.970649895178197,0.970703125,0.970238095238095,0.977822580645161,0.987394957983193,"cord_blood","combined"
"6821",0.606936416184971,0.837121212121212,0.889763779527559,0.898488120950324,0.926739926739927,0.938524590163934,0.936381709741551,0.946236559139785,0.742738589211618,0.908902691511387,0.935294117647059,0.935871743486974,0.958677685950413,0.944111776447106,0.963114754098361,0.950199203187251,0.794573643410853,0.935613682092555,0.946,0.956947162426614,0.98019801980198,0.971717171717172,0.965376782077393,0.985943775100402,"cord_blood","combined"
"6921",0.605214152700186,0.844660194174757,0.88,0.923847695390782,0.926356589147287,0.922920892494929,0.938976377952756,0.96,0.693203883495146,0.890196078431372,0.937007874015748,0.931313131313131,0.949799196787149,0.960552268244576,0.944333996023857,0.973415132924335,0.795180722891566,0.899606299212598,0.957661290322581,0.984496124031008,0.975708502024291,0.975855130784708,0.980732177263969,0.972055888223553,"cord_blood","combined"
"7021",0.643892339544513,0.816205533596838,0.896907216494845,0.885106382978723,0.91358024691358,0.932098765432099,0.955193482688391,0.940919037199125,0.745833333333333,0.892561983471074,0.928270042194093,0.922448979591837,0.957692307692308,0.967280163599182,0.970355731225296,0.94488188976378,0.793307086614173,0.93579766536965,0.954365079365079,0.963927855711423,0.96031746031746,0.978388998035363,0.982283464566929,0.986301369863014,"cord_blood","combined"
"7131",0.659877800407332,0.842105263157895,0.898406374501992,0.893410852713178,0.918650793650794,0.936605316973415,0.938,0.945692883895131,0.731404958677686,0.89484126984127,0.914396887159533,0.939393939393939,0.960861056751468,0.944897959183673,0.97,0.967145790554415,0.823762376237624,0.926732673267327,0.951267056530214,0.963782696177062,0.972111553784861,0.966873706004141,0.972166998011928,0.974609375,"cord_blood","combined"
